airpressure,rain,rdesc,winddirect,windpower,temperature,humidity,windspeed,rcode,feelst,updatetime,phenomena,Date,Hour
9999,0,Success,9999,微风,24.4,90,,200,28.9,2023/9/27 02:10,晴,20230927,2
9999,0,Success,9999,微风,24.3,91,,200,28.8,2023/9/27 03:10,晴,20230927,3
9999,0,Success,9999,微风,24.2,91,,200,28.7,2023/9/27 04:10,晴,20230927,4
9999,0,Success,9999,微风,24.2,91,,200,28.7,2023/9/27 05:10,晴,20230927,5
9999,0,Success,9999,微风,24.1,92,,200,28.6,2023/9/27 06:10,晴,20230927,6
9999,0,Success,9999,微风,24.7,89,,200,29.3,2023/9/27 07:10,晴,20230927,7
9999,0,Success,9999,微风,25.4,85,,200,30,2023/9/27 08:10,多云,20230927,8
9999,0,Success,9999,微风,26.2,81,,200,30.8,2023/9/27 09:10,多云,20230927,9
9999,0,Success,西南风,微风,26.8,79,,200,31.1,2023/9/27 10:10,多云,20230927,10
9999,0,Success,9999,微风,27.9,73,,200,32.6,2023/9/27 11:10,晴,20230927,11
9999,0,Success,东北风,微风,28.6,68,,200,33,2023/9/27 12:10,晴,20230927,12
9999,0,Success,9999,微风,29.9,64,,200,34.7,2023/9/27 13:10,晴,20230927,13
9999,0,Success,9999,微风,30.1,63,,200,34.9,2023/9/27 14:10,多云,20230927,14
9999,0,Success,9999,微风,29.5,68,,200,34.4,2023/9/27 15:10,多云,20230927,15
9999,0,Success,西北风,微风,28.7,74,,200,33.5,2023/9/27 16:10,多云,20230927,16
9999,0,Success,9999,微风,28.1,75,,200,33.1,2023/9/27 17:10,多云,20230927,17
9999,0,Success,9999,微风,27.6,78,,200,32.6,2023/9/27 18:10,多云,20230927,18
9999,0,Success,东北风,微风,27.4,78,,200,31.7,2023/9/27 19:10,多云,20230927,19
9999,0,Success,9999,微风,27,79,,200,31.7,2023/9/27 20:10,多云,20230927,20
9999,0,Success,9999,微风,26.7,80,,200,31.5,2023/9/27 21:10,多云,20230927,21
9999,0,Success,9999,微风,26.4,81,,200,31.1,2023/9/27 22:10,多云,20230927,22
9999,0,Success,9999,微风,26.1,83,,200,30.8,2023/9/27 23:10,多云,20230927,23
9999,0,Success,9999,微风,26,83,,200,30.7,2023/9/28 00:10,多云,20230928,0
9999,0,Success,9999,微风,25.9,84,,200,30.6,2023/9/28 01:10,多云,20230928,1
9999,0,Success,9999,微风,25.7,85,,200,30.4,2023/9/28 02:10,多云,20230928,2
9999,0,Success,9999,微风,25.4,87,,200,30,2023/9/28 03:10,多云,20230928,3
9999,0,Success,9999,微风,25.3,88,,200,30,2023/9/28 04:10,多云,20230928,4
9999,0,Success,9999,微风,25.4,87,,200,30.1,2023/9/28 05:10,晴,20230928,5
9999,0,Success,9999,微风,25.4,87,,200,30.1,2023/9/28 06:10,晴,20230928,6
9999,0,Success,9999,微风,25.8,87,,200,30.7,2023/9/28 07:10,晴,20230928,7
9999,0,Success,9999,微风,27.1,80,,200,32,2023/9/28 08:10,多云,20230928,8
9999,0,Success,9999,微风,28.7,72,,200,33.5,2023/9/28 09:10,多云,20230928,9
9999,0,Success,9999,微风,29.2,68,,200,34,2023/9/28 10:10,多云,20230928,10
9999,0,Success,9999,微风,29.5,71,,200,34.7,2023/9/28 11:10,晴,20230928,11
9999,0,Success,东北风,微风,29.3,67,,200,33.6,2023/9/28 12:10,晴,20230928,12
9999,0,Success,东北风,微风,28.9,70,,200,33.5,2023/9/28 13:10,晴,20230928,13
9999,0,Success,东南风,微风,28.8,69,,200,33.2,2023/9/28 14:10,多云,20230928,14
9999,0,Success,东北风,微风,28.3,73,,200,32.7,2023/9/28 15:10,多云,20230928,15
9999,0,Success,东北风,微风,27.8,74,,200,32.4,2023/9/28 16:10,多云,20230928,16
9999,0,Success,东北风,微风,27.3,77,,200,31.4,2023/9/28 17:10,多云,20230928,17
9999,0,Success,东北风,微风,27,78,,200,31.5,2023/9/28 18:10,多云,20230928,18
9999,0,Success,9999,微风,26.6,79,,200,31.1,2023/9/28 19:10,多云,20230928,19
9999,0,Success,9999,微风,26.3,79,,200,30.8,2023/9/28 20:10,多云,20230928,20
9999,0,Success,9999,微风,26.1,77,,200,30.4,2023/9/28 21:10,多云,20230928,21
9999,0,Success,9999,微风,25.9,80,,200,30.2,2023/9/28 22:10,多云,20230928,22
9999,0,Success,9999,微风,25.8,81,,200,30.2,2023/9/28 23:10,多云,20230928,23
9999,0,Success,9999,微风,25.6,80,,200,29.9,2023/9/29 00:10,多云,20230929,0
9999,0,Success,9999,微风,25.3,81,,200,29.5,2023/9/29 01:10,多云,20230929,1
9999,0,Success,9999,微风,25.2,83,,200,29.6,2023/9/29 02:10,多云,20230929,2
9999,0,Success,东北风,微风,24.9,86,,200,29.1,2023/9/29 03:10,多云,20230929,3
9999,0,Success,东北风,微风,24.9,86,,200,28.8,2023/9/29 04:10,多云,20230929,4
9999,0,Success,9999,微风,24.9,85,,200,29.2,2023/9/29 05:10,多云,20230929,5
9999,0,Success,9999,微风,25,85,,200,29.4,2023/9/29 06:10,多云,20230929,6
9999,0,Success,9999,微风,25.2,83,,200,29.5,2023/9/29 07:10,多云,20230929,7
9999,0,Success,东北风,微风,25.4,82,,200,29.5,2023/9/29 08:10,多云,20230929,8
9999,0,Success,9999,微风,25.7,82,,200,30.2,2023/9/29 09:10,多云,20230929,9
9999,0,Success,9999,微风,26.8,78,,200,31.3,2023/9/29 10:10,多云,20230929,10
9999,0,Success,东北风,微风,27.5,75,,200,32,2023/9/29 11:10,多云,20230929,11
9999,0,Success,东南风,微风,28,74,,200,32.5,2023/9/29 12:10,多云,20230929,12
9999,0,Success,东北风,微风,28.4,71,,200,32.4,2023/9/29 13:10,多云,20230929,13
9999,0,Success,东北风,微风,29,71,,200,33.8,2023/9/29 14:10,多云,20230929,14
9999,0,Success,9999,微风,28.8,74,,200,34,2023/9/29 15:10,多云,20230929,15
9999,0,Success,9999,微风,28.7,73,,200,33.7,2023/9/29 16:10,多云,20230929,16
9999,0,Success,东北风,微风,28.2,75,,200,32.8,2023/9/29 17:10,多云,20230929,17
9999,0,Success,9999,微风,27.5,79,,200,32.4,2023/9/29 18:10,多云,20230929,18
9999,0,Success,9999,微风,26.8,81,,200,31.7,2023/9/29 19:10,多云,20230929,19
9999,0,Success,9999,微风,26.1,84,,200,30.8,2023/9/29 20:10,多云,20230929,20
9999,0,Success,9999,微风,25.9,85,,200,30.7,2023/9/29 21:10,多云,20230929,21
9999,0,Success,西北风,微风,25.8,87,,200,30.4,2023/9/29 22:10,多云,20230929,22
9999,0,Success,9999,微风,25.8,87,,200,30.7,2023/9/29 23:10,晴,20230929,23
9999,0,Success,9999,微风,25.7,89,,200,30.7,2023/9/30 00:10,晴,20230930,0
9999,0,Success,9999,微风,25.6,90,,200,30.6,2023/9/30 01:10,晴,20230930,1
9999,0,Success,9999,微风,25.5,92,,200,30.6,2023/9/30 02:10,晴,20230930,2
9999,0,Success,9999,微风,25.4,92,,200,30.4,2023/9/30 03:10,晴,20230930,3
9999,0,Success,9999,微风,25.4,92,,200,30.4,2023/9/30 04:10,晴,20230930,4
9999,0,Success,西北风,微风,25.4,87,,200,29.5,2023/9/30 05:10,多云,20230930,5
9999,0,Success,9999,微风,25.1,85,,200,29.6,2023/9/30 06:10,多云,20230930,6
9999,0,Success,9999,微风,25.1,80,,200,29.2,2023/9/30 07:10,多云,20230930,7
9999,0,Success,东南风,微风,25,82,,200,29,2023/9/30 08:10,多云,20230930,8
9999,0,Success,9999,微风,25,78,,200,29,2023/9/30 09:10,多云,20230930,9
9999,0,Success,9999,微风,24.1,84,,200,28.1,2023/9/30 10:10,多云,20230930,10
9999,0,Success,西北风,微风,23.3,88,,200,27.1,2023/9/30 11:10,多云,20230930,11
9999,0.1,Success,9999,微风,23.6,83,,200,27.2,2023/9/30 12:10,小雨,20230930,12
9999,0,Success,9999,微风,23.9,80,,200,27.6,2023/9/30 13:10,多云,20230930,13
9999,0,Success,9999,微风,24.3,77,,200,28,2023/9/30 14:10,多云,20230930,14
9999,0,Success,9999,微风,24.2,78,,200,27.9,2023/9/30 15:10,多云,20230930,15
9999,0,Success,东南风,微风,23.8,82,,200,27.1,2023/9/30 16:10,多云,20230930,16
9999,0.1,Success,9999,微风,23,86,,200,26.7,2023/9/30 17:10,小雨,20230930,17
9999,0,Success,9999,微风,23.2,80,,200,26.7,2023/9/30 18:10,阴,20230930,18
9999,0,Success,西北风,微风,23.3,77,,200,26.3,2023/9/30 19:10,阴,20230930,19
9999,0,Success,9999,微风,23.1,78,,200,26.4,2023/9/30 20:10,晴,20230930,20
9999,0,Success,西北风,微风,22.8,79,,200,25.7,2023/9/30 21:10,晴,20230930,21
9999,0,Success,9999,微风,22.5,78,,200,25.6,2023/9/30 22:10,晴,20230930,22
9999,0,Success,9999,微风,22.2,80,,200,25.3,2023/9/30 23:10,晴,20230930,23
9999,0,Success,9999,微风,21.9,81,,200,25,2023/10/1 00:10,晴,20231001,0
9999,0,Success,9999,微风,21.6,81,,200,24.6,2023/10/1 01:10,晴,20231001,1
9999,0,Success,9999,微风,21.3,83,,200,24.3,2023/10/1 02:10,晴,20231001,2
9999,0,Success,9999,微风,21.5,81,,200,24.4,2023/10/1 03:10,晴,20231001,3
9999,0,Success,9999,微风,21.5,79,,200,24.3,2023/10/1 04:10,晴,20231001,4
9999,0,Success,9999,微风,21.7,78,,200,24.6,2023/10/1 05:10,晴,20231001,5
9999,0,Success,9999,微风,21.7,80,,200,24.6,2023/10/1 06:10,晴,20231001,6
9999,0,Success,9999,微风,22.1,81,,200,25.2,2023/10/1 07:10,晴,20231001,7
9999,0,Success,9999,微风,22.9,76,,200,26,2023/10/1 08:10,晴,20231001,8
9999,0,Success,东北风,微风,25,65,,200,27.8,2023/10/1 09:10,晴,20231001,9
9999,0,Success,东北风,微风,26.1,51,,200,28.1,2023/10/1 10:10,晴,20231001,10
9999,0,Success,东北风,微风,26.7,57,,200,29.2,2023/10/1 11:10,晴,20231001,11
9999,0,Success,9999,微风,26.8,50,,200,29.4,2023/10/1 12:10,晴,20231001,12
9999,0,Success,东北风,微风,26.2,54,,200,28.5,2023/10/1 13:10,晴,20231001,13
9999,0,Success,东北风,微风,26.9,49,,200,29.1,2023/10/1 14:05,晴,20231001,14
9999,0,Success,9999,微风,26,51,,200,28.5,2023/10/1 15:10,晴,20231001,15
9999,0,Success,9999,微风,25.2,51,,200,27.4,2023/10/1 16:10,晴,20231001,16
9999,0,Success,9999,微风,24.1,51,,200,26,2023/10/1 17:10,晴,20231001,17
9999,0,Success,东北风,微风,23,54,,200,24.4,2023/10/1 18:10,晴,20231001,18
9999,0,Success,9999,微风,22.5,57,,200,24.4,2023/10/1 19:10,晴,20231001,19
9999,0,Success,9999,微风,22.3,60,,200,24.3,2023/10/1 20:10,晴,20231001,20
9999,0,Success,9999,微风,22.1,59,,200,23.9,2023/10/1 21:10,晴,20231001,21
9999,0,Success,9999,微风,21.5,63,,200,23.4,2023/10/1 22:10,晴,20231001,22
9999,0,Success,9999,微风,21.5,64,,200,23.5,2023/10/1 23:10,晴,20231001,23
9999,0,Success,9999,微风,21.1,65,,200,23.1,2023/10/2 00:10,晴,20231002,0
9999,0,Success,9999,微风,21.4,62,,200,23.2,2023/10/2 01:10,晴,20231002,1
9999,0,Success,9999,微风,21.2,62,,200,23.1,2023/10/2 02:10,晴,20231002,2
9999,0,Success,9999,微风,21.3,61,,200,23.2,2023/10/2 03:10,晴,20231002,3
9999,0,Success,9999,微风,20.7,63,,200,22.5,2023/10/2 04:10,晴,20231002,4
9999,0,Success,9999,微风,20.4,65,,200,22.2,2023/10/2 05:10,晴,20231002,5
9999,0,Success,9999,微风,20.3,67,,200,22.2,2023/10/2 06:10,晴,20231002,6
9999,0,Success,9999,微风,21.4,61,,200,23.2,2023/10/2 07:10,晴,20231002,7
9999,0,Success,东北风,微风,23.2,56,,200,25,2023/10/2 08:10,晴,20231002,8
9999,0,Success,9999,微风,24.2,51,,200,26.1,2023/10/2 09:10,晴,20231002,9
9999,0,Success,9999,微风,25.7,47,,200,27.9,2023/10/2 10:10,晴,20231002,10
9999,0,Success,东南风,微风,25.4,45,,200,26.8,2023/10/2 11:10,多云,20231002,11
9999,0,Success,东北风,微风,25.8,46,,200,27.4,2023/10/2 12:10,多云,20231002,12
9999,0,Success,东北风,微风,25.7,45,,200,26.7,2023/10/2 13:05,多云,20231002,13
9999,0,Success,东北风,微风,25.9,46,,200,27.9,2023/10/2 14:10,多云,20231002,14
9999,0,Success,9999,微风,25,48,,200,27,2023/10/2 15:10,多云,20231002,15
9999,0,Success,西北风,微风,24.6,50,,200,26.5,2023/10/2 16:10,多云,20231002,16
9999,0,Success,9999,微风,24.1,51,,200,26.1,2023/10/2 17:10,多云,20231002,17
9999,0,Success,东北风,微风,23.5,51,,200,25,2023/10/2 18:10,多云,20231002,18
9999,0,Success,9999,微风,23,54,,200,24.9,2023/10/2 19:10,多云,20231002,19
9999,0,Success,9999,微风,23.2,56,,200,25.3,2023/10/2 20:10,多云,20231002,20
9999,0,Success,西南风,微风,23.2,56,,200,25,2023/10/2 21:10,多云,20231002,21
9999,0,Success,9999,微风,23.1,58,,200,25.3,2023/10/2 22:05,多云,20231002,22
9999,0,Success,9999,微风,22.9,59,,200,25.1,2023/10/2 23:10,多云,20231002,23
9999,0,Success,9999,微风,22.3,63,,200,24.5,2023/10/3 00:10,多云,20231003,0
9999,0,Success,9999,微风,22.4,61,,200,24.6,2023/10/3 01:10,多云,20231003,1
9999,0,Success,9999,微风,22.3,61,,200,24.3,2023/10/3 02:10,多云,20231003,2
9999,0,Success,9999,微风,21.8,65,,200,23.9,2023/10/3 03:10,多云,20231003,3
9999,0,Success,9999,微风,21.8,66,,200,24,2023/10/3 04:10,多云,20231003,4
9999,0,Success,9999,微风,21.7,67,,200,23.9,2023/10/3 05:10,多云,20231003,5
9999,0,Success,9999,微风,22,67,,200,24.4,2023/10/3 06:10,多云,20231003,6
9999,0,Success,9999,微风,22.5,66,,200,25,2023/10/3 07:10,多云,20231003,7
9999,0,Success,西北风,微风,23.2,63,,200,25.5,2023/10/3 08:10,多云,20231003,8
9999,0,Success,西北风,微风,24,64,,200,26.3,2023/10/3 09:10,多云,20231003,9
9999,0,Success,9999,微风,24.9,62,,200,27.7,2023/10/3 10:05,多云,20231003,10
9999,0,Success,9999,微风,25.1,61,,200,28,2023/10/3 11:10,阴,20231003,11
9999,0,Success,东南风,微风,25.3,60,,200,27.6,2023/10/3 12:10,阴,20231003,12
9999,0,Success,东北风,微风,24.8,60,,200,27.2,2023/10/3 13:10,阴,20231003,13
9999,0,Success,东北风,微风,24.4,62,,200,26.6,2023/10/3 14:10,阴,20231003,14
9999,0,Success,东北风,微风,24.5,60,,200,26.5,2023/10/3 15:10,阴,20231003,15
9999,0,Success,东北风,微风,24.1,64,,200,26.7,2023/10/3 16:10,阴,20231003,16
9999,0,Success,东北风,微风,23.6,69,,200,25.9,2023/10/3 17:10,阴,20231003,17
9999,0,Success,东北风,微风,23.4,71,,200,25.8,2023/10/3 18:10,阴,20231003,18
9999,0,Success,9999,微风,23.4,73,,200,26.5,2023/10/3 19:05,阴,20231003,19
9999,0,Success,东北风,微风,23.4,74,,200,26,2023/10/3 20:10,阴,20231003,20
9999,0,Success,东北风,微风,23.4,73,,200,26.3,2023/10/3 21:10,阴,20231003,21
9999,0,Success,9999,微风,23.4,73,,200,26.5,2023/10/3 22:10,阴,20231003,22
9999,0,Success,东北风,微风,23.3,74,,200,26.2,2023/10/3 23:10,多云,20231003,23
9999,0,Success,9999,微风,23.1,73,,200,26.1,2023/10/4 00:10,多云,20231004,0
9999,0,Success,东北风,微风,23.1,74,,200,26,2023/10/4 01:10,多云,20231004,1
9999,0,Success,9999,微风,22.9,70,,200,25.6,2023/10/4 02:10,多云,20231004,2
9999,0,Success,9999,微风,22.7,69,,200,25.4,2023/10/4 03:05,多云,20231004,3
9999,0,Success,东北风,微风,22.6,70,,200,25.1,2023/10/4 04:10,多云,20231004,4
9999,0,Success,9999,微风,22.4,73,,200,25.2,2023/10/4 05:10,多云,20231004,5
9999,0,Success,9999,微风,22.5,76,,200,25.5,2023/10/4 06:10,多云,20231004,6
9999,0,Success,9999,微风,22.9,75,,200,25.8,2023/10/4 07:10,多云,20231004,7
9999,0,Success,东北风,微风,23.5,75,,200,26.6,2023/10/4 08:10,晴,20231004,8
9999,0,Success,东北风,微风,24.3,72,,200,27.2,2023/10/4 09:10,晴,20231004,9
9999,0,Success,东北风,微风,24.7,69,,200,27.8,2023/10/4 10:10,晴,20231004,10
9999,0,Success,9999,微风,24.9,68,,200,28.2,2023/10/4 11:10,多云,20231004,11
9999,0,Success,9999,微风,24.9,65,,200,28,2023/10/4 12:10,多云,20231004,12
9999,0,Success,9999,微风,24.8,66,,200,28,2023/10/4 13:10,多云,20231004,13
9999,0,Success,东北风,微风,25.4,63,,200,27.9,2023/10/4 14:10,晴,20231004,14
9999,0,Success,9999,微风,25.6,63,,200,28.8,2023/10/4 15:10,晴,20231004,15
9999,0,Success,9999,微风,24.8,65,,200,27.8,2023/10/4 16:10,晴,20231004,16
9999,0,Success,9999,微风,24,65,,200,26.7,2023/10/4 17:10,多云,20231004,17
9999,0,Success,9999,微风,23.3,64,,200,25.9,2023/10/4 18:10,多云,20231004,18
9999,0,Success,东北风,微风,22.9,62,,200,25,2023/10/4 19:05,多云,20231004,19
9999,0,Success,9999,微风,22.2,66,,200,24.6,2023/10/4 20:10,晴,20231004,20
9999,0,Success,9999,微风,21.7,69,,200,24.1,2023/10/4 21:10,晴,20231004,21
9999,0,Success,9999,微风,21.3,71,,200,23.7,2023/10/4 22:10,晴,20231004,22
9999,0,Success,9999,微风,21.3,72,,200,23.7,2023/10/4 23:10,晴,20231004,23
9999,0,Success,9999,微风,21.1,73,,200,23.5,2023/10/5 00:05,晴,20231005,0
9999,0,Success,9999,微风,21.3,71,,200,23.7,2023/10/5 01:10,晴,20231005,1
9999,0,Success,9999,微风,21,73,,200,23.3,2023/10/5 02:10,晴,20231005,2
9999,0,Success,9999,微风,20.9,76,,200,23.4,2023/10/5 03:10,晴,20231005,3
9999,0,Success,9999,微风,20.9,77,,200,23.5,2023/10/5 04:10,晴,20231005,4
9999,0,Success,9999,微风,21.4,79,,200,24.2,2023/10/5 05:10,晴,20231005,5
9999,0,Success,东北风,微风,22.2,77,,200,24.9,2023/10/5 06:10,晴,20231005,6
9999,0,Success,东北风,微风,22.5,60,,200,24.3,2023/10/5 07:10,晴,20231005,7
9999,0,Success,东北风,微风,22.8,53,,200,24,2023/10/5 08:10,晴,20231005,8
9999,0,Success,东北风,微风,23,52,,200,23.7,2023/10/5 09:10,晴,20231005,9
9999,0,Success,东北风,微风,23.4,47,,200,24.2,2023/10/5 10:10,晴,20231005,10
9999,0,Success,东北风,微风,23.9,50,,200,25.1,2023/10/5 11:10,多云,20231005,11
9999,0,Success,东北风,微风,24.3,44,,200,25.8,2023/10/5 12:10,多云,20231005,12
9999,0,Success,东北风,微风,23.4,44,,200,24.4,2023/10/5 13:10,多云,20231005,13
9999,0,Success,东南风,微风,23.3,41,,200,24.1,2023/10/5 14:10,多云,20231005,14
9999,0,Success,东北风,微风,23.3,47,,200,24.5,2023/10/5 15:10,多云,20231005,15
9999,0,Success,9999,微风,22.8,48,,200,24.2,2023/10/5 16:10,多云,20231005,16
9999,0,Success,东北风,微风,22,48,,200,22.9,2023/10/5 17:10,晴,20231005,17
9999,0,Success,东北风,微风,21.2,52,,200,22.1,2023/10/5 18:10,晴,20231005,18
9999,0,Success,东北风,微风,20.7,55,,200,21.8,2023/10/5 19:10,晴,20231005,19
9999,0,Success,9999,微风,20.4,57,,200,21.9,2023/10/5 20:10,晴,20231005,20
9999,0,Success,东北风,微风,20,60,,200,21.2,2023/10/5 21:10,晴,20231005,21
9999,0,Success,西北风,微风,19.9,61,,200,21.2,2023/10/5 22:10,晴,20231005,22
9999,0,Success,东北风,微风,19.9,61,,200,21.2,2023/10/5 23:10,晴,20231005,23
9999,0,Success,9999,微风,19.9,62,,200,21.5,2023/10/6 00:10,晴,20231006,0
9999,0,Success,东北风,微风,20.1,60,,200,21.2,2023/10/6 01:10,晴,20231006,1
9999,0,Success,东北风,微风,20.1,62,,200,21.5,2023/10/6 02:10,晴,20231006,2
9999,0,Success,东南风,微风,20,62,,200,21.1,2023/10/6 03:10,晴,20231006,3
9999,0,Success,9999,微风,20,64,,200,21.6,2023/10/6 04:10,晴,20231006,4
9999,0,Success,东北风,微风,20.1,65,,200,21.6,2023/10/6 05:10,多云,20231006,5
Empty result,202,,,,,,,,,,,20231006,6
9999,0,Success,东北风,微风,20.8,65,,200,22.4,2023/10/6 07:10,多云,20231006,7
9999,0,Success,9999,微风,21.2,63,,200,23.1,2023/10/6 08:10,多云,20231006,8
9999,0,Success,东北风,微风,21.7,63,,200,23.1,2023/10/6 09:10,多云,20231006,9
9999,0,Success,东北风,微风,22.5,59,,200,23.8,2023/10/6 10:10,多云,20231006,10
9999,0,Success,东北风,微风,23.2,56,,200,24.5,2023/10/6 11:10,多云,20231006,11
9999,0,Success,东北风,微风,23.1,58,,200,24.8,2023/10/6 12:10,多云,20231006,12
9999,0,Success,9999,微风,23.2,56,,200,25.2,2023/10/6 13:10,多云,20231006,13
9999,0,Success,东南风,微风,23.3,57,,200,25,2023/10/6 14:10,多云,20231006,14
9999,0,Success,西北风,微风,23.2,58,,200,25.2,2023/10/6 15:10,多云,20231006,15
9999,0,Success,东北风,微风,22.9,59,,200,24.5,2023/10/6 16:10,多云,20231006,16
9999,0,Success,东北风,微风,22.5,58,,200,24.3,2023/10/6 17:10,阴,20231006,17
9999,0,Success,东北风,微风,22.2,61,,200,24.1,2023/10/6 18:10,阴,20231006,18
9999,0,Success,9999,微风,22,65,,200,24.1,2023/10/6 19:10,阴,20231006,19
9999,0,Success,9999,微风,21.6,68,,200,23.9,2023/10/6 20:10,阴,20231006,20
9999,0,Success,东北风,微风,21.5,66,,200,22.8,2023/10/6 21:10,阴,20231006,21
9999,0,Success,东北风,微风,21.6,65,,200,23.6,2023/10/6 22:10,阴,20231006,22
9999,0,Success,东北风,微风,21.7,63,,200,23.5,2023/10/6 23:10,阴,20231006,23
9999,0,Success,东北风,微风,21.6,64,,200,23.1,2023/10/7 00:10,阴,20231007,0
9999,0,Success,9999,微风,21.4,65,,200,23.4,2023/10/7 01:10,阴,20231007,1
9999,0,Success,东北风,微风,21.5,64,,200,23,2023/10/7 02:10,阴,20231007,2
9999,0,Success,东北风,微风,21.5,64,,200,23.3,2023/10/7 03:10,阴,20231007,3
9999,0,Success,9999,微风,21.6,63,,200,23.7,2023/10/7 04:10,阴,20231007,4
9999,0,Success,东北风,微风,21.7,61,,200,23.3,2023/10/7 05:10,阴,20231007,5
9999,0,Success,东北风,微风,21.1,66,,200,22.6,2023/10/7 06:10,阴,20231007,6
9999,0,Success,东北风,微风,21.5,60,,200,22.9,2023/10/7 07:15,阴,20231007,7
9999,0,Success,东北风,微风,21.9,58,,200,23.3,2023/10/7 08:10,阴,20231007,8
9999,0,Success,东北风,微风,22.4,58,,200,24.1,2023/10/7 09:10,阴,20231007,9
9999,0,Success,西北风,微风,22.8,57,,200,24.4,2023/10/7 10:10,阴,20231007,10
9999,0,Success,东北风,微风,22.9,58,,200,24.3,2023/10/7 11:15,阴,20231007,11
9999,0,Success,东北风,微风,21.3,66,,200,23,2023/10/7 12:10,阴,20231007,12
9999,0,Success,东北风,微风,21.8,57,,200,23.1,2023/10/7 13:10,阴,20231007,13
9999,0,Success,东北风,微风,21.2,60,,200,22,2023/10/7 14:10,阴,20231007,14
9999,0,Success,东北风,微风,19.7,67,,200,20.5,2023/10/7 15:10,阴,20231007,15
9999,0.1,Success,西北风,微风,17.6,87,,200,19.4,2023/10/7 16:10,小雨,20231007,16
9999,0.6,Success,9999,微风,17.2,91,,200,19.2,2023/10/7 17:10,小雨,20231007,17
9999,0,Success,东北风,微风,17.8,87,,200,19.7,2023/10/7 18:10,阴,20231007,18
9999,0,Success,9999,微风,18.4,81,,200,20.3,2023/10/7 19:10,阴,20231007,19
9999,0.4,Success,9999,微风,18,92,,200,20.3,2023/10/7 20:10,小雨,20231007,20
9999,0,Success,东北风,微风,17.8,87,,200,19.6,2023/10/7 21:10,阴,20231007,21
9999,0,Success,9999,微风,18.3,83,,200,20.2,2023/10/7 22:10,阴,20231007,22
9999,0.1,Success,东南风,微风,18.5,80,,200,19.9,2023/10/7 23:10,小雨,20231007,23
9999,0.4,Success,9999,微风,17.9,91,,200,20.2,2023/10/8 00:10,小雨,20231008,0
9999,0.1,Success,9999,微风,17.9,90,,200,20.1,2023/10/8 01:10,小雨,20231008,1
9999,0,Success,9999,微风,18,86,,200,20.1,2023/10/8 02:10,阴,20231008,2
9999,0,Success,9999,微风,17.7,87,,200,19.6,2023/10/8 03:10,阴,20231008,3
9999,0.4,Success,东北风,微风,17.4,90,,200,19.3,2023/10/8 04:10,小雨,20231008,4
9999,0.6,Success,9999,微风,17.3,92,,200,19.3,2023/10/8 05:10,小雨,20231008,5
9999,0.6,Success,9999,微风,17.3,93,,200,19.5,2023/10/8 06:10,小雨,20231008,6
9999,0,Success,9999,微风,17.7,92,,200,19.9,2023/10/8 07:10,阴,20231008,7
9999,0,Success,9999,微风,18.9,86,,200,21.2,2023/10/8 08:10,阴,20231008,8
9999,0,Success,9999,微风,19.9,77,,200,22,2023/10/8 09:10,阴,20231008,9
9999,0,Success,东北风,微风,22.1,67,,200,23.5,2023/10/8 10:10,阴,20231008,10
9999,0,Success,9999,微风,22.3,65,,200,24.5,2023/10/8 11:15,多云,20231008,11
9999,0,Success,9999,微风,22.5,62,,200,24.7,2023/10/8 12:10,多云,20231008,12
9999,0,Success,西南风,微风,22.1,63,,200,24,2023/10/8 13:10,多云,20231008,13
9999,0,Success,9999,微风,22.2,65,,200,24.5,2023/10/8 14:10,多云,20231008,14
9999,0,Success,东南风,微风,22.1,63,,200,24,2023/10/8 15:10,多云,20231008,15
9999,0,Success,西北风,微风,21.9,66,,200,24,2023/10/8 16:10,多云,20231008,16
9999,0,Success,9999,微风,21.1,72,,200,23.3,2023/10/8 17:10,多云,20231008,17
9999,0,Success,9999,微风,20.7,70,,200,22.9,2023/10/8 18:10,多云,20231008,18
9999,0,Success,9999,微风,20.2,66,,200,22,2023/10/8 19:10,多云,20231008,19
9999,0,Success,9999,微风,19.8,66,,200,21.5,2023/10/8 20:10,多云,20231008,20
9999,0,Success,9999,微风,19.2,71,,200,21,2023/10/8 21:10,多云,20231008,21
9999,0,Success,9999,微风,18.8,75,,200,20.7,2023/10/8 22:10,多云,20231008,22
9999,0,Success,9999,微风,18.8,76,,200,20.7,2023/10/8 23:10,多云,20231008,23
9999,0,Success,9999,微风,18.8,77,,200,20.6,2023/10/9 00:10,多云,20231009,0
9999,0,Success,9999,微风,18.9,77,,200,20.9,2023/10/9 01:10,多云,20231009,1
9999,0,Success,9999,微风,18.9,78,,200,20.9,2023/10/9 02:10,多云,20231009,2
9999,0,Success,9999,微风,18.6,79,,200,20.6,2023/10/9 03:10,多云,20231009,3
9999,0,Success,9999,微风,18.2,81,,200,20.2,2023/10/9 04:10,多云,20231009,4
9999,0,Success,9999,微风,18,83,,200,20,2023/10/9 05:10,多云,20231009,5
9999,0,Success,9999,微风,18.4,81,,200,20.4,2023/10/9 06:10,多云,20231009,6
9999,0,Success,9999,微风,19,78,,200,20.9,2023/10/9 07:10,多云,20231009,7
9999,0,Success,9999,微风,19.9,76,,200,22.1,2023/10/9 08:10,多云,20231009,8
9999,0,Success,9999,微风,20.7,73,,200,22.9,2023/10/9 09:15,多云,20231009,9
